label	text
0	一堆人在抽煙臭死人，遊覽車也不熄火一直排廢氣
1	吖就中正廟，一顆星是給它的公園綠地
1	政治犯紀念堂
0	裡面賣的紀念品太貴了
1	非常安靜。
1	這地方是自由廣場
1	以前是紀念蔣介石軍閥的廣場
1	公園觀光好
1	清得乾淨迅速、服務態度極佳。讚讚讚讚讚。非常推薦、非常推薦！好棒棒！
1	花园口战神出列！
0	想把衞隊裁撤掉，因為浪費一堆兵力在這裡。
1	一座扭曲歷史的建物~極權統治的象徵
1	環境不錯，可惜是個殺人魔記念園區
0	好醜的建築物，好熱的廣場，不推
0	什麼鬼啊！這明明就是中正紀念堂，誰在亂搞，誰改的出來說明為什麼改這個？
1	台灣是否需要這樣的地方來紀念這樣的人是值得思考的問題。
0	這是新景點嗎 不懂 請多加提點。。
1	很有中華民國殖民台灣的建築特色
1	暴君兇手蔣介石
1	殺人魔有什麼好紀念的 可以鞭屍的話我很樂意
1	威權統治下的遺毒
1	知性，休閒運動好地方
0	軍閥蔣介石的紀念館，有什麼好去的？
0	地太大……不建議夏天去
0	你會熱死
0	大門自動販賣機，沒人管理，客服電話沒人理，爛
1	中正廟，或者稱為最大方型圓環...
1	正確是：中正紀念堂
0	別隨便亂改名
0	明明就叫中正紀念堂，這樣會混淆啦！
0	希望可以改名，因為沒什麼好紀念的
0	販賣部點心零食貴又難吃，丟台灣的臉
1	獨裁者的紀念館，還我自由廣場
0	獨裁者為什麼還要立廟來拜
1	吹吹冷氣，看看特展，蠻不錯的。
0	看到蔣光頭就只能給一顆星
0	垃圾警衛吵我睡覺
1	這裡是中正紀年堂，台灣民主紀念你老木啦!
0	裝修許久，材料隨便堆置，國門之恥
0	販賣機會吃錢，機器上的販賣部服務專線無人接聽
1	愉快的享受開放式弦樂四重奏
0	步道凹凸不平，什麼鬼設計?
0	12點後不開放是哪招
0	保全人員太爛，，，1118跳江吧！
0	欠缺警力防護古蹟嚇跑觀光客
0	明明就是中正紀念堂，黑箱亂改
0	不喜歡這類的建築物。
0	不喜歡惡魔住的地方
1	朋友在那裡擺攤。去看看加油。老朋友看看
0	就很大的一個空的而已沒什麼
0	真是亂來～沒查證就亂改名！
1	一個屠殺台灣人民的光頭的紀念堂
0	沒有說清楚，也無從找起，很難相信...
1	威權時代的建築應該轉型
0	無聊，每甚麼東西吃
0	1分。
0	Google亂改地標名稱，非常糟糕
0	騙人!
1	好地方 我愛來
1	只是威權統治者好大喜功的證據而已。
1	威權統治的不自由象徵
1	中正廟，供奉殺人魔的地方。
0	地方好, 擺物差。
1	中正廟，祭拜殺人魔的鬼地方
1	屠殺者不該被紀念
1	中正廟，威權政治的遺跡
1	殺人魔紀念廟。
1	中正廟 威權統治的象徵
1	殺人狂還需要紀念嗎？
1	殺人魔陵墓以及權威遺毒建築
0	建議改名
1	台灣民主紀念館
1	民主紀念園區是什麼鬼東西?
1	全台最年輕古蹟
0	當棄
1	紀念20世紀偉大的屠殺罪犯
0	以為已是拆掉的地方
1	紀念中正這個殺人魔幹嘛？
1	我們要轉型正義
0	光頭廟，應該爆破
0	裡面東西又貴又難吃
1	很喜歡此地環境
0	陽光太亮，看不清楚
0	希望圍牆能拆除
0	不該有的建物
0	應該移除銅像。
1	獨裁者廟
1	殺人魔王的威權遺址
1	這是中正紀念堂
1	中共間諜常再次活動
1	去年有去過
0	垃圾中正廟
0	獨夫廟罷了。
1	觀光客很多
1	獨裁者紀念館
1	拆掉比較好
0	噁心 令人作嘔的紀念堂
0	地上狗屎蠻多的
1	觀光客的最愛
0	為什麼偷偷改名
0	還沒拆？？？？
1	景點不錯
0	還不拆掉
0	小黑蚊太多
0	沒興趣知道
0	我找不到零分
0	不怎麼樣。
0	無聊不值得
0	展覽無聊
0	不義遺址
0	小黑蚊肆虐！！
0	感覺很差
0	陰廟
0	不滿意，
0	早該拆了
0	陰廟
0	名字不好
0	很髒
0	遺毒廟
0	吵雜
0	太多人了
0	沒有
1	墓園
1	台湾spam岛
1	爭議的存在
0	老舊
1	這個地方無非是拍照的好地方。
1	非常漂亮而且寬闊
1	雙極的。我記得以前來過這裡，當時這個地方維護得很好，幾乎一塵不染。現在，外面廣闊的混凝土庭院和樓梯間的裂縫清晰可見。曾經很喜歡逛一樓的禮品店，但看起來他們被驅逐的最多，除了少數幾家幾乎賣同樣的東西。人自然少了很多。我想是避暑的好地方。以前服務總是熱情友好，但過去一周（工作日）去了那裡，它就像殭屍般的精神和粗魯的混合體。我想如果你是他們認為的 VIP 身份，他們會很樂意舔你的靴子。然而，它仍然是一個吸引遊客參觀的地方。
0	我必須在更換儀式開始前到場。
0	因為人多，根本看不到。
0	從各方面來說，這絕對是台北市中心的一道又肥又醜的疤痕。
0	紅樓請的街頭藝人真的很一般，尤其是這位女孩，唉都要聖誕節了還在唱悲情的國語情歌，嗯也不是唱的特別出彩！可以慎選表演的人選嗎？
0	紅樓一個黃色頭髮很高的男生，騷擾我們女生，我們坐在紅樓前的機車上（最後確定不是他的，他跑過來直接罵說坐什麼坐起來啦，現在是怎樣，然後我們起來，他還跟著我們一直跟著我們騷擾我們女生，然後還一直擋住我們去路，不讓我們走，後面一直跟著我們我們都沒理他，他一路一直罵一直罵，吵架啊來啊什麼的，我覺得紅樓的人素質真的很差，而且因為他跟的太誇張我們走去哪他一直擋住我們去路，最後我們說去警察局，他又不去原地一直罵一直擋我們還想作勢打我們，我覺得看要不要去警察局再處理一件事情，不然以後一定會有女生在被紅樓的這位先生騷擾。太變態了
0	因為是平日(週五)去，店幾乎都沒開，好蕭條，一點做生意的氣氛都沒有。好可惜！
0	紅樓茶坊的服務生態度很差，明明就點了飲料坐在裡面，大概1個小時後，飲料喝完了，服務生來收空杯時說了一句「這裡有低消喔」，所以我剛剛點的是什麼？當我沒消費嗎？還是飲料喝完就想趕人走了？
0	服務人員態度很差耶⋯聽說內部問題也很多⋯看來需要整合一下
0	一樓的女服務員非常沒禮貌，看到別人穿不同於日常風格的衣服就取笑他人，對到眼還很沒膽的躲到桌下。
0	特地來看過年北市政府宣傳西門紅樓的光雕秀，只能說粗製濫造，不知所云也看不清楚，主辦單位有人到現場看過嗎？失望，浪費時間
0	雖然是很老了外表還是有很多人拍照專程要去喝飲料却一肚子氣服務超級超級差問不回答以外明明有座位却說有人訂位桌上也沒標示愛理不理的或許是知名度高吧！不會再去
0	紅樓內有一間陳爸手工皂真的超有事，我要看的商品老闆一直不讓我看（是黃金做的？）跟我說很貴台灣人現在經濟不好買不起打發我看別的，我不懂他一直強調貴是要幹麻？ …
1	這裡是西門捷運站旁感覺有台北的歷史和台北人和西門當地人的生活小故事
1	西門紅樓是日治時代,西門町西門市場產物,有供聚會、表演、販售…等,綜合性功能建築,盼政府能妥善維護。
0	真不懂一堆店家對中國客很不友善，是怎樣，意識形態狂魔嘛!
0	跟日本人去有友善到不行，真心覺得很扯!
0	台灣真的玩不出花樣，好好的一個點跟古蹟，搞來搞去就賣些號稱"文創"的玩意，老實說，這些廠商早晚還是變成陪葬公司
1	好的歷史古蹟，但是附近都酒吧經營，個人不喜歡，文青應該蠻喜歡的
0	跳號反應第一次說東西速度不一，超過一小時被跳號超過20號反應，第二次說工讀生沒注意單子
0	二樓不給上 東西賣很貴
0	（牡丹）這家飲料不實在。酒根本沒有味道
0	越來越誇張，節制一點好嗎，公然在釣人，這些gxxx
1	年輕人文青集中市場，文創產業推廣
0	沒有值得推薦的店家，太多雷同的店家，失望之至。
0	改裝後，懷舊味道全失，白痴規劃！
0	有一部分在装修，不能走！全部从店面出，超级不方便
0	整修中，2017年底才開放
1	交通便利，青春無限
0	老是有人邊走邊抽菸
0	看多了，沒特色
0	到底還要蓋住它多久呢?
0	喝了一個史上最難喝的長島冰茶
0	太可惜週一休息
0	暂时别去 还在维修
0	令人不舒服的地方......
0	很髒亂
1	文青一族玩地方
0	太多喝酒的店
0	維修中！
0	爛
0	陰氣逼人
0	無特色
1	文創基地.
0	無聊的地方
0	悠遊卡不可用
0	不接受悠遊卡且價格昂貴
0	買一些小東西，沒什麼特別的。一周中的每一天都有不同的營業 …
0	有家私店涉嫌偷稅漏稅不給收據視店而定！
0	去了你會後悔的...
0	吹風機不好，老闆不看活兒，讓下屬幹。
0	由於他們的新冠政策，我永遠無法進去
0	這是一個工藝品市場，但價格昂貴且不夠好。
0	廁所男女不方便
0	完全失望。我認為對每個人都沒有興趣。
0	沒什麼可看的..不值得去這裡
0	沒什麼特別的..嘆息
0	不要去
0	來的不是時候。已封閉施工
0	沒什麼特別的。浪費時間。
0	我什麼也看不見。
1	捍衛新聞自由可以，表達訴求可以，不要為了炒熱氣氛開演唱會好嗎，對面是國家圖書館，需要一個安靜的環境。
0	當兵在此收假，想到就不爽故留一星
0	衛兵交接肅殺可笑！莫名其妙！
0	自由廣場那個「字體不一」的醜牌匾請拆掉‼️
1	原是中正紀念堂的牌樓，後來改了名，就是現在的名字，牌樓很高大威嚴，也很精緻好看，每次從這兒經過，無論什麼時候，不管早午晚，陽光如何，都會忍不住拍照，覺得都很美，這裡也隨時都有人，人多人少而已，鴿子很多，不怕人，人們也不在乎鴿子，喜歡這樣的廣場及牌樓，大家都很自在，即使這裡也常常有抗議活動，大家見怪不怪。
0	好好一個牌匾卻取了這麼一個俗氣扒拉的名字，感覺就像街頭訪問脫口而出得來的，誰想的啊！從小到大在這裡長大，牌匾一換，總有種此地被玷污的感受。有朝一日換回去好不好，看著覺得又諷刺又丟人。
0	自由廣場超難聽!中正紀念堂不是很好嗎？改名根本就改意義!
0	中正廟不倒，門口再改名也沒用
0	超熱……超不想來的
0	改牌樓不如改假議題
0	字體很醜
0	違停一堆
0	改啥名
0	工作人員不好，我認為在他的臉上是不可接受的，即使他說話的方式總是生氣，他們不關心病人
0	若是裡面沒有任何展場開放，也應該在入口宣導或是直接閉館，讓人震驚竟然有美術館開放，卻全面關閉策展中，倒楣的外國觀光客若是花時間來此，就像我們白花四五百交通費:)
0	水瓶或物品也不可以拿在手上，要跟服務台拿美術館專用的小紙袋裝著，紙袋還很小看很多人提的底部都用膠帶黏過，感覺是很多都有破掉過。
0	置物櫃是用掃QRcord 的方式要點選置物的流程，逛到一半想回來拿水瓶，置物的程序又要再用一次，超級麻煩 …
0	112.4.11：美術館此次展覽，只是擺放一些奇人異想的東西，沒有內涵，稱不上美術或藝術，政府花那麼多錢，養那麼多人，結果竟然......
0	這個工作人員對小孩的態度非常惡劣，親子友善零分，讓人傻眼
1	今天特地從台中北上去參觀超自然展覽
0	沒想到卻看到有行動不便坐輪椅者的家人為了拍照直接把輪椅推進"請勿跨越"的標示內并靠著雕塑合照
0	今天打算看展覽，但是現場人龍排了一個S型，大概至少100個人在排隊吧，路上還看到幾個外國人直接走出來，這就是政府所說的國際化城市？如果不開發購票系統讓市民分時段購買，或是連跟購票平台合作都辦不到的話，那大家都是去浪費時間，觀展品質還很差，那這什麼只會喊國際化的落後城市也不過在自欺欺人而已。
0	背包需要寄放在寄物櫃，請問我是要把手機、錢包、酒精噴瓶、衛生紙等等拿在手上嗎？
0	二樓男廁進去鏡子旁的樑柱根本就是腦震盪製造機，高低設計不當，毫無防撞保護設計！對於一個以美感、設計為主的公共設施，是完完全全的不及格。這種鳥設計，當初為什麼可以通過？完全令人不解。
0	官網說本館有免費停車場，至服務台詢問美術館的免費停車場在哪裡呢？一整排服務台5個人都說不知道，這麼基本的事情都不知道，請問到底要服務什麼？有夠扯喔～教育訓練做一下吧！會不會太好混🤔 …
0	我是於2月9日下午1：30左右，來美術館參觀。由於身上沒有零錢，只好拿出千圓鈔購票。售票小姐立即說，你沒辦法用小額付款嗎？這裡的零錢是因應外國旅客拿大鈔付費，每個都拿大鈔，這裡就沒有零錢。 …
1	對孩子不夠友善，建議多加強工作人員與志工的訓練。
0	千萬不要騎車去，北二入口，絕對不要停機車，圓山派人員會豪奪。
0	廁所在展區內….
0	請不要因為票價便宜就塞一堆不知所云的東西來浪費大家的時間，可惜了這個場地與一下午的好心情！
0	請回答這展覽是在幹嘛？一堆人擠在一起排隊，為了進去這狗門，不時有人咳嗽欸打噴嚏，沒人保持安全距離，這種環境下排了一個半小時😡 …
1	環境乾淨，建築的裝潢設計很美，但展覽內容根本稱不上是藝術⋯ 基本的美感都沒有，也感受不到創作藝術的震撼，一堆看起來像國小生的水彩畫，很掉漆的影片特效，讓人無法理解美術館怎麼會放這麼低等的東西
0	難以相信竟然會用砍次生林來做碳中和，到底是有多智障?你們甚麼都不做對環境還比較好!!
1	大自然絕對比人類更會種樹!!
0	動線規劃糟糕
0	喝水規定非常麻煩
0	不能帶背包 要寄放 斜背可以 …
0	幫天花板拍個照，‘’保全前來關心，先生不好意思我們這邊不能這樣躺，請坐起來‘’
0	說話語氣和工作態度都極差
0	先不論預約系統的弊端
0	票那麼難搶 還早上6點開放預約 設了好幾天的鬧鐘 還是沒預約到 公立美術館欸 真的很爛以前很常去 現在弄成這樣真的很討厭= =爛透了
0	台北市立美術館外牆斗大的標準字LOGO下方都開始有銹斑產生並流出泛黃的銹水，甚為驚悚！館方都不加保養及修繕，還有臉稱“美術館”丟臉至極！
0	出示身分證欲購買台北市民票，售票員不看，說先付錢，結果付錢後給我們一般票，跟售票員講票給錯了，她還一臉不爽說沒看到啦
0	之前聽別人說還蠻好玩的 結果昨天去參觀了一下 根本爛透了 雖然全票只有30元 但是裡面一無所有 科學的東西沒幾樣 小朋友玩的地方也沒有 就放給個大同電鍋 電鍋裡面還放土 是讓民眾吃土的意思嗎 這也算是裝置藝術 大門才好笑 放一張梯子 上面插兩根羽毛這就叫藝術？ 建議這些館長去日本或是先進國家參觀一下人家美術館是什麼搞的 拜託 不要丟人現眼了！😒 …
0	很差，展覽的，太自己為是了，好幾次了，都是這樣，以後不去了
0	有沒有0.1星？或者沒有星的，我覺得一顆星，還是太高了
0	地下室咖啡廳整個速度真的不行,四個員工完完全全都在狀況外,我只點了咖啡跟可頌,店員說要等15分到30分,我等了半小時也沒做好,好在女友不等,直接去櫃台退錢,才發現在我前面還有20幾張單,而且有聽到別人點了可頌,竟然等了2個小時,我一直很納悶,這些東西都不是需要你蒸煮炒炸,為何可以忙到單量這麼多?人家詢問為什麼做這麼久,一個阿姨拿出可頌說這個還需要退冰阿！,阿姨阿！你第一次做餐飲業嗎？以端午連假來客量,你不會先拿出來退冰嗎？非得等到客人點才要拿出來退冰嗎？連東西放那都找不到,也沒一個是leader,各自做各自的一團亂,就想我看抽象畫一樣,完全看不懂你們在忙什麼
0	電腦看光碟全是壞電腦和超舊光碟 …
0	很沒人情味的地方，我眼睛進髒東西很痛，坐在旁邊的位子上，拿鏡子在看眼睛，旁邊工作人員一直叫我去外面的廁所，不要在展裡坐著（那幹嘛設置椅子在展場裡？）
0	我說我眼睛痛看一下鏡子，工作人員阿姨還是堅持一直叫我走開？？？
0	連跟他借個廁所都要求買票，台灣一直都是有人情味的地方，我個人是覺得太小氣了，藝術品再好也不想進去看
0	這輩子很少為了30元，被提醒這麼多次過，我在（幻）想，是不是因為我長的一副不會主動買票的樣子，所以才一路上一直被提醒要買票才能入館參觀？ …
0	貴館志工在毫無依據的情況下，無故將民眾驅離，傲慢的態度令人不敢恭維。
0	今天下午售票櫃台總共有四個員工，還有一位檢票員，但是免費入場（因為正在改裝）可以節省一下嗎？幹嘛亂花老百姓的血汗錢？
0	朋友幫忙買票，先借廁所，跟我說不行，擾民
0	停車位嚴重不足😠 …
0	請每個要打電話的民眾「看清楚北美館的電話」好嗎？打錯一個數字就會打去別的地方，我每天接電話接的很煩.......
0	預約制度爛到爆
0	表單根本進不去
0	讓人按半天浪費生命 …
0	有些太難懂、太像平面投影的藝術品就應該標明勿踩誤碰好嗎！！不然就應該先測IQ程度再開放入場才對R，請不要再害哪個弱智不小心踩到了好嗎！！！這樣很讓我困擾的！
0	停車場入口設計不親子友善，停車處管理員態度極差。
0	餐廳非常糟糕！付完錢、點餐一個小時後，才來說點餐機器有問題！？？才來check 點餐單？？？！！白白浪費顧客的時間！
0	餐點普通也就算了、最可怕的是蒼蠅亂飛！
0	警衛阿姨說話超不客氣，對待外籍人士和身障人士不友善⋯⋯這樣的門神真是太讓人失望了😞和妳們反應後也沒有得到應該有的回應！ …
0	10點預約到現在都進不了系統，進去之後就說額滿了
0	美術館本身非常喜歡，但B1餐廳服務態度不敢恭維，詢問價錢店員說明後，還強調菜單有可以自己看，絕對不會再去消費。
0	停車位嚴重不足
0	停車場不能擴大一些嗎？ 每次都要等好久...
0	週一去的時候放在最外面樓梯放一個週一公休的牌子， 週三去的時候 大門口去放著整修到明年 才開放， 我不懂為什麼放週一公休的牌子 不直接放整修到明年就可以了不是嗎 白白跑了二次!
0	Seal Hall decoration is not open to the public.
0	志工素質、態度非常需要加強，網頁上的這條規定我們都沒違反的狀況下卻被驅離會場，在我們轉身離開時還湊在一起竊竊私語，真無法想像一間市立展館請的志工是這種素質
0	估狗說營業但其實暫停開放很久了喔。。。
0	7/4兩個其中一個年輕女售票員態度不佳，只是要妳退個15塊臉在臭幾點
0	貴為市府單位的美術館，出口的志工人員年輕的素質很差耶，聚集在聊天，問個問題好像被打斷，不耐煩回應我還臭臉，我帶著小孩又亂指引我，好像這地方我不該跟小孩來是嗎？！😡😡😡 …
0	二三樓的展館正在維修，一樓及地庫沒什麼東西好看，一樓的音樂有時大聲到變成噪音，不明白為何這樣安排音樂的播放
0	系統完全失敗，不相信你們自己人遇到這種系統不會生氣，請將心比心好不好
0	明明可以拍照的展我不懂
0	為什麼3樓的管理員不讓人家拍照
0	我不懂那幹嘛辦展🤷🏻‍♂️🤷🏻‍♂️🤷🏻‍♂️ …
0	好爛的展覽內容!   對得起 "台北市市立"的名號?  應該繼續閉館吧！ 這樣子開館 太令人失望了
0	門口的音響播放飛機降落聲音，莫名其妙的交響樂，打擾剛進來的民眾驚嚇指數破表
0	111.11.29到此ㄧ遊⋯看不懂
0	既然修護期超過半年，也該留下一間歇腳處給誤闖貴館的遊客
0	垃圾預約系統
1	但是北美館採用的
0	準時10點準備預約~但是完全無法登入
0	真爛的預約系統 點進去填到一半還會跳出來
0	服務態度很差 工作人員的疏失 還一直說不是他們的問題 他們很負責任....
0	多這一顆送預約系統😍 …
0	展覽很爛，根本就是在惡搞跟強暴觀眾視覺…
0	餐點忘記上，放在微波爐裡很久，等消費者自行取用
0	以防疫為由，不讓遊客進入。
0	很不友善！
0	兒童區沒有認真設計規劃，內容無聊，座椅嚴重不足
0	導遊還要收費 爛 市立的單位也死要錢
0	停車場排隊排40分鐘 真的很扯
0	我就問
0	不是2級了嗎？
0	填什麼表單？？？？？
0	規劃動線真的有夠爛 不清不楚的
0	無聊ㄙㄌ 浪ㄈㄟ 時間ㄧ 😯ㄢ神經 …
0	單調沒什麼內容,浪費公帑,浪費空間。
0	停車位太少，超級難停車！
0	只是單一個展，有失望
0	網路預約根本有問題
1	很棒
0	停車場保全態度惡劣
0	預約系統太爛
1	政治口水的美術館  低程度的專業
0	預約系統當機
0	糟糕的預約系統
0	非常無聊。
1	很棒的地方。
0	比以前退步了
0	垃圾地方
0	真無聊
0	這不是一個“美術博物館”——它是一個展覽空間。三樓有一個關於衛生紙“雕塑”的臨時展覽，一樓有一個 1980 年代的歷史展覽。 2樓關門了。我在整個建築中沒有看到任何“美術”的例子。他們非常重視沒收我的小背包並看守我，直到我得到一個儲物櫃。 （“不允許使用 2 條帶子”）.. 但他們究竟在守衛什麼？衛生紙雕塑？這個地方似乎很受當地青少年的自拍歡迎，但僅此而已。如果您正在尋找“美術”，那您來錯地方了。
0	非常失望。由於新冠疫情，現在只能在提前預訂的日子裡入場。沒關係，但他們的網站上沒有明顯的公告。一路無緣無故地去那裡，工作人員真的沒有幫助，也不熱情。
0	在英文網站上沒有需要提前預訂的通知！我去過的任何博物館中最糟糕的工作人員甚至除此之外（非常反兒童）但有趣的展品和通風的空間。這是一個恥辱。
0	裝修正在進行中！這個畫廊要到 2018 年 7 月才會開放。
0	一個淺紫色的花盆，眼睛上有紋身……一個打著橙色雨傘的老太太（博物館官員）說她是售票員……我去買的時候她就跟著我……
0	一張台幣才30韓元的門票……我不是不買票就進去的人，所以我很不爽。
0	2018 年 5 月。說它是開放的。它完全關閉了。沒有活人，所有入口都關閉了。
0	看起來不像每隔一個星期天。去了美術館進不去，就去了西門町。
0	您在國家博物館中獲得的如此失望，最糟糕的服務
0	博物館關閉了幾個月，需要更新時間以反映這一點！
0	由於裝修工程，我直到七月才進入。
0	目前因翻修而關閉，直到 2018 年夏季才會重新開放
0	因裝修而關閉，為什麼谷歌說它是開放的？
0	為什麼整個大池塘裡荷花全沒了，讓大熱天去賞花的人撲了個空？！
