label	text
0	自己來這走走逛逛，風好涼很舒壓很漂亮，很值得過來~散散步
0	春天的風
0	涼涼的吹 …
0	非常棒🫶🏻🫶🏻環境十分美，好似去左歐洲咁，好舒服💛💛展覽館很豐富，跟其他國家的完全不同，3D動物很真實👍🏻👍🏻👍🏻 …
0	與台南都會公園相鄰的奇美博物館是一個台灣館藏最豐富的私人博物館、美術館。常設展覽的門票200NTD，展示內容從自然生物演進至人類歷史及音樂、藝術，豐富多元非常值得一遊。
0	歐式風格的建築外觀很有異國風情，內部空間寬敞明亮，展出的藝術品種類豐富，且呈現方式獨具匠心，不但給人留下深刻印象，更讓人感受到藝術的魅力。
0	博物館周邊的有樹木林立及廣闊的草皮和湖景，外圍計費停車空間多，適合假日親子同遊，享受戶外休閒同樂的氛圍，是台南非常推薦親朋好友同遊的景點。
0	館內歷史＆藝術＆動物的知識連結，適合各年齡層的來觀賞，館外因為太大走路要考量一下。
0	真的很羨慕台南民眾，有這麽棒的博物館，可以隨時免費參觀。今天帶小朋友來玩，逛了三個多小時，走馬觀花的逛，還是沒來得及把整個博物館看完，因為去的比較晚了，有點遺憾，門票是成人200台幣，7～22歲學生，65歲以上老人150台幣，台南本地戶籍，還有在臺南讀書的學生，就是免費（再一次羨慕），雖然門票不算便宜，但是進去後，你會覺得超值的。以後有機會還會再去！
0	台南市民免費參觀真是一大福音。館內藏物都很齊全精美，建築物外觀又很有歐洲風，下午來這走走真的很放鬆。
0	全台灣最有水準的博物館，非常值得進場參觀，而且常設展票價一人200真的很便宜！
0	和國外各大美術館博物館動輒好幾百甚至上千元比起來，門票價格真的很佛心～完全回饋給社會大眾，真的很棒！
0	奇美真的無敵漂亮！
0	超羨慕台南人可以來奇美野餐🧺
1	博物館裡面冷氣滿強
1	建議怕冷的人來逛可以帶件小外套 …
0	欣賞以希臘神話故事為主題的建築外觀，
0	彷彿置身歐洲古典宮殿.
0	裡面超多館藏的西洋繪畫雕塑、樂器、古兵器、自然史、古文物等藝術品， …
0	很熱，外面很大，很多人，外面是遛小孩遛狗的好地方。館內基本票是兩百，可以先在klook或是kkday買去櫃檯換票，昨天連假我這樣還蠻快的，不用排很長的隊買票，館內有餐廳跟小七，展覽部分喜歡藝術雕塑或是畫的人很適合去，可以慢慢看，然後館外很大可以散步，拍照 還有人在湖畔樹下野餐，乘涼。停車場前後都有蠻大的，高鐵台南站有高鐵接駁車,一號站牌H31路線，下一站就是了，很快就到，火車站的話是保安車站，我回程是走去搭火車到台南火車站，只要六分鐘，看自己哪種方便。
0	晚上奇美也很美，謝謝主人為台灣增添美感的建築物，每隔幾年就想再來看看，保存得很好，謝謝老闆！
1	第一次前來，但因時間因素，沒有購票參觀展覽。
0	非常喜歡這個地方，腹地廣大，規劃的很好，室內展覽館才台幣200元，很建議大家花錢購票參觀一下，然後也享受一下戶外的園區。
0	令人驚豔的博物館，非常值得一遊。戶外的公園維持的相當好，草皮樹木都修剪的非常棒，是一個適合全家大小出遊的好地方。
0	腹地很大，館內很漂亮，有時也有展覽，戶外也有很多綠地可以走走，光是進入館內就被高挑的視覺藝術空間吸引，更別說館內裝置藝術了，很值得推薦的地方，好逛、好拍、好走
0	真的太壮观，太漂亮了！不愧是台南最漂亮的景色之一！里面有动物展，乐器展，提琴展，兵器展，艺术展之类。一楼还有食物和7-11，如果你喜欢艺术，真的很值得来一趟
0	本來不打算去這裡的，但是為了深藍咖啡館還是來這，一到這邊發現奇美博物館真美，沿路播放很有文藝復興的音樂，讓我心情很好啊，風景美到像一副畫，來這裏一定要帶帽子和戴墨鏡喔，太陽太大了，拍照的時候手機都因為太陽太大 ，手機螢幕變黑黑的，哈哈哈，但是我還是很喜歡這裡。
0	有行動不便接駁車，服務人員也都很細心很親民，很適合全家出門走遊
0	1120406，佔地很大逛起來很舒服，景觀跟建築都很優美，當天也有許多對在拍婚紗；常態展門票為新台幣200元，覺得很值得，有兵器、動物、樂器、畫作等等的展覽，認真逛大約要2~3小時才夠；展覽外也有超商跟餐廳，也不用擔心逛到很累。
0	超大外圍風景復地可以野餐溜小孩 推老人散步
0	聽內收藏更值得參觀，真是個好休閒的人文好地方👍 …
0	這邊很好逛，展覽的東西非常的多，解說員也很親切👍 …
0	兵器廳就可以逛一整個下午，超級豐富的展藏，再加上整個展覽的光線打的很不錯，可能觀看動線奇怪了一些，順順走一圈才發現還有沒看到的區域，奇美博物館整體的氛圍很舒適，200值回票價。
0	門票200塊 非常值得
0	博物館內有很多稀奇珍寶可以觀賞
0	大人小孩都適合。
0	館內館外都很漂亮，公園適合散步、聽音樂
1	有高鐵接駁車可以直達
0	展覽有趣好看，很喜歡動物區跟樂器區、畫廊
0	"一座屬於大眾的博物館"
0	這句話是奇美博物館的創辦人許文龍先生想要表達傳遞的精神…… …
0	真的很美，但是展覽很多，時間要留多一點才夠
0	整體而言就是一個“美”來形容最為貼切，每一個角度欣賞都是完美無缺，從建築體到展覽內容，都看得到博物館的用心。
0	有置身在歐洲的錯覺，一踏進園區就有著浪漫的氛圍。
0	參觀博物館，讓人嘆為觀止，滿滿的藝術品和收藏品。
0	CP值高，值得探訪的博物館
0	值得一去再去的地方，非常優雅自在，地處龐大，走路看展覽到腳會很酸
0	建築本身極為壯觀，腹地廣闊適合小孩野餐玩耍。館藏豐富，動物區很適合小孩。
0	有多間哺乳育嬰室，感激舒適，適合小小孩前往。
1	從臺北開車下來，只安排了一下午的行程，結果連常設展都沒看完。已經決定下次至少安排一整天，好好慢慢的逛
0	非常美也很好逛的地方，
0	即使帶小孩不買門票也可以在周邊公園好好放電也很適合。
1	會讓人期待下次展覽不一樣的時候再來一次！
0	這是令人充滿驚奇和讚嘆的博物館。 …
0	藝術氣息濃厚,一進入園區就有悠揚的音樂可以讓人放鬆心情的好地方,腹地廣闊大人小孩都適合的好地方👍館內的義式料理也好吃👍可以待一整天慢慢欣賞的去處❤
0	#更感謝許文龍董事長無私奉獻,讓台南人可以有這麼棒的博物館,台南市民還可以免費參觀由衷感恩🙏❤ …
0	非常棒的博物館，有置身歐洲的感覺，在台灣應該只有奇美博物館可以令人感到置身歐洲吧。
0	為奇美實業創辦人許文龍於1992年創立 是臺灣館藏最豐富的私人博物館/美術館
0	以典藏西洋藝術品為主 展出藝術/樂器/兵器/自然史 四大領域
0	外觀以西洋古典美學的元素構成 呼應館內以西方藝術為主的典藏方向 …
0	雕刻、繪畫等所藏數量眾多
2	一天不花個2個小時看不完 …
0	很漂亮的地方!如果有機會想好好逛逛
0	很值得在不同的時段過來
1	早晨/黃昏/夜晚,應該都會有不同的感覺體驗
0	館藏的東西非常豐富，
0	每樣仔細看會蠻累累。
0	動線規劃很不錯， …
0	非常美的博物館，已然成為台南的地標，裡面收藏了許多1:1的實體標本、畫作、小提琴….
0	很值得親子共賞的地方。
0	館藏非常豐富，整體維護的也非常棒
0	有媲美國外博物館的收藏品跟建築，服務人員也非常專業。
0	有玩音樂的進來可以看到非常多展品，學習到非常多知識，整體觀後感非常驚艷!
0	裡面咖啡廳餐點也非常推薦唷!
0	2016年3月首訪奇美博物館，相隔六年多再訪奇美博物館，週邊設施也更加完善了。加上一個晴朗的好天氣,更加體現奇美博物館園區整體美!
0	私人博物館中館藏一直增加，各種收藏都很值得看。
0	動物標本保存良好，栩栩如生。自動樂器館讓人認識了過去沒有唱片的時代怎麼在家裡欣賞音樂，非常感動。
0	展場舒適大小適中；適合花一個上午或下午逛；一樓的星巴克視野佳！
0	公園是野餐的好地方，吃飽喝足了就到館內參觀（目前臺南市市民免費），還有星巴克、7-11，黑橋牌.....等廠商，只是附近鄰近臺南機場，風箏、氣球、空拍機.....一些妨害航空安全的東西，是禁止攜帶使用的。晚上是與情人約會的好地方，慢慢地走在園內，詩情畫意。
0	超美的奇美博物館，遠遠看真的有像白宮，整個園區都維護的分非常棒，來台南真的要來看看
0	時代的臉孔特展，真的不錯👍
0	奇美的園區，不論什麼時候，都很適合拍照。當天下午的陽光燦爛，襯得天空水藍水藍的，美！
0	奇美園區的小翠鳥、伯勞鳥，為園區加添了許多驚喜！
0	好想好想約一大群姐妹們，一起去拍照、野餐。 …
1	從台南高鐵搭uber到奇美只需要81元（車程10分鐘左右），竟然「深藍」咖啡店，這裡的服務、環境採光、食物都非常精緻美味，服務生說，因為這裡知道的人少，所以他們必須以真材實料取勝。喝完咖啡吃完超味濃的真千層（很多千層蛋糕可能只有不超過五層...但他們家真的是20層以上有了。）再逛逛收藏豐富的館藏，浸淫在文化的洗禮之中，真是很棒的體驗。
0	真心覺得來台南一定要造訪的景點，不僅博物館周遭有廣大的綠地及造景可以休閒及拍照，館內的收藏也非常豐富，有生物、藝術、音樂、武器等，玲琅滿目令人嘆為觀止。
0	超級無敵漂亮的地方。但夏天真的超熱🫠
0	可以花3-4小時慢慢逛慢慢欣賞。 …
0	台南必訪景點之一，台南市民免費(但仍須至購票處換取票證)，其他成人$250。館外公園面積廣大，庭園風景美麗、適合野餐；建築外觀、大橋和雕像很適合當背景拍婚紗。館內展示豐富多元，有自然科學博物館 (生物標本)、兵器館、美術畫作館、羅丹大師雕像館、還有我最喜歡的樂器展示館，認真逛的話可花上一整天。非常值得前來！
0	裝潢十分地華麗，裡面的常設展跟特展內容也都十分充實，外面還有大草坪，是可以待上一整天的好地方
0	展品豐富，館內如果能增設更多座位區會更好
0	門票200元，進去走走，聽自動演奏樂器音樂，看看時間的房間，還滿悠哉的。大概一個下午的時間。
1	只是常設展覽沒變過，跟幾年前來看到的一樣。
0	跟朋友環島時經過台南，我們去的時候已經閉館了，實在可惜，但因為還有後續的行程，隔天無法多做停留，只好忍痛在外面走一圈，拍拍夜景，希望下次能有機會進館內參觀。
0	第一次造訪，奇美博物館，館內有多元的藝術作品，寬大的藝術空間，讓觀賞者有輕鬆，愉快的心情
0	首次來到台南地標：奇美博物館
0	擁有一座完整的歐式花園，花園裡佈滿著大量雕刻藝術品，具有獨特美感的庭園造景 …
0	收藏物真的非常多
0	值得好好慢慢地看一整天
0	館內規劃也非常好，餐廳和7-11應有盡有
0	展覽的內容非常豐富,戶外的公園也很漂亮,若每一項展示品都看過至少要4小時
0	奇美博物館不僅是出遊的好去處，也是一個好散步好野餐🧺的地方，被綠茵草地圍繞、波光粼粼的水湖、完美建功的建築都是很好拍照的！
0	奇美博物館充滿人文藝術氛圍，展示豐富的藝術 注重多元化的展覽主題 提供給不同族群與年齡層的觀眾觀賞欣賞，充分展現藝術的多樣性和包容性讓人們可以享受 精彩的文化體驗，這裡是藝術愛好者的必遊之地。 …
0	常設展，$200，奇美外圍一圈是臺南都會公園，等0930入門前，可以走走晃晃，挺大的。
0	博物館一進門就是七大洲滿滿的動物標本，值得一遊，解說牌相當詳盡。
0	館藏包刮雕塑、藝術品、樂器、兵器等等，約需2.5小時。 …
0	非常美的博物館
0	可提前在klook買票
1	唯一可惜去的當天水池都沒有水
0	很適合安排一整個下午參觀
0	適合天氣好或晚上的時候過去 真的很壯觀很美
1	也有不少來此拍婚紗照取景的新人
0	內部展覽門票200 也適合帶孩子入內觀賞
1	從保安火車站下車慢慢步行約15-20分，懶得走路可騎YouBike，或搭乘計程車、公車。
0	博物館外有很大一片草地、還有很大的水池。很適合闔家出遊野餐，博物館外觀為歐洲建築，整體非常的漂亮，全票200元，內展示標本、兵器、樂器、藝術品，感覺有如到了國外的博物館。因為是連假出遊人潮比較多，有點走馬看花，適合安排半天+導覽 慢慢欣賞這些藏品。
0	奇美博物館，位於臺灣臺南市仁德區，為奇美實業創辦人許文龍創立，是臺灣館藏最豐富的私人博物館、美術館。以典藏西洋藝術品為主，展出藝術、樂器、兵器與自然史四大領域。樂器領域，擁有全球數量最多小提琴收藏，其中包含世界各大製琴師名作。藝術方面，典藏台灣最完整西方繪畫雕塑，目標為建構出基礎西洋藝術史脈絡。兵器領域，展示亞洲最完整之各國珍貴古兵器，透過戰爭兵器呈現歷史與科技演進史。自然史領域，擁有亞洲最大動物標本收藏，範圍涵蓋五大洲哺乳類及鳥類。 …
1	離家五分鐘
0	一張票帶你穿越 每一幅作品都是時空的凝滯
0	英國肖像藝廊特展實在豐富 最早的行銷形象照 …
0	要想好好逛展的人
2	我建議要安排4～5個小時
1	不然真的太大了太好逛了
0	草坪很多人在野餐，這邊野餐好舒服，還有古典樂可以聽，草坪很大很廣，小孩跑跳都好安全。
1	是一個高級的野餐區😁 …
0	很讚的博物館，外縣市要200元，看了很久，樓上畫需有背景知識比較容易了解。
0	比預計花了更多的時間（大約4小時），所以過去的時候最好預留4～5個小時逛展覽。
0	這次的特展時間的面孔蠻好看的，可以了解到不同名人的故事，以及在當時代他們對自己的認知，以及照片和畫作。
0	奇美博物館的館藏非常豐富且多樣，包含了自然史、藝術繪畫、音樂、兵器等等。其中最令我感到驚艷的是兵器館的收藏，涵蓋了東西方不同時代。除了常設展之外，還會不定時推出不同主題的特展。博物館內外部的設計皆很宏偉；除了本身的建築，外面的廣場和花園提供民眾相當好的遊憩空間。很高興在台灣除了故宮之外，又多了個世界級的博物館。 …
0	環境乾淨衛生保持良好。周遭適合散步約會野餐。好停車且空曠，又有便利商店及星巴克。值得耗時一整天至此。展的部份來時可以先查詢一下
0	奇美博物館的周圍綠地、湖水、還有雕像，讓人感覺來到歐洲旅行
0	光是在戶外走動就覺得很美很舒服了
0	白色的歐風建築設計十分壯觀華麗 …
0	漂亮💁🏻‍♂️ 因為照片跟朋友拍攝所以上傳這張👌
0	走走散步還蠻不錯，旁邊有一個很大的公園也很舒服，有看到別人野餐和餵鵝（鵝蠻凶的會攻擊人，小朋友可能要特別注意顧好）🦢 …
0	喜歡藝術館及樂器館，樂器館整點之前會有預錄好的交響樂團的團員透過螢幕，介紹各式樂器在交響樂團的位置及重要性，相當具有知識性，整點一到在還有預錄好的NSO交響樂團透過螢幕，演奏不同的交響樂，一定要坐下來好好的聆聽，絕對值回票價，創辦人如此佛心，票價只有兩百元，但看到價值連城的樂器、藝術品、兵器、名畫、動物標本，真的是物超所值。
1	2021.9.23
0	是個很適合遛小孩的地方，但太陽很大很曬，如果第一次去可以考慮買套票看一整天
0	珍藏的作品很值得一再回味，且展設風格多樣化，外觀很有古典建築風格 每個地方都刻劃的栩栩如生 有別台灣傳統建築及藝術。
0	#特展
0	時代的臉孔：從莎士比亞到紅髮艾德 …
0	有歐式庭園可拍照美景  有大片草地可席地而坐曬太陽休憩 有展覽活動來擴展知識 有超商美食 適合在這邊待上一天
0	外面公園不用收費,有藝術氣息的公園，整齊乾淨大氣。
0	博物館內常設展，專業收藏各領域具有歷史保存及教育性質收藏品。
0	文字和語音解說清楚詳細。 …
0	值得一遊,放慢腳步,慢慢欣賞,不出國也可感受到歐洲藝術文化之美
0	臺灣西洋藝術藏品最豐富的私人博物館，尤其收藏了兩千多把優秀的古提琴，博物館上下內外不管是藝術藏品，或是硬體設施相當細膩精緻，非常值得前往參觀。和臺北故宮一樣，我每年都要分主題造訪。
0	感謝許文龍先生回饋社會大眾，讓大家有這麼棒的地方能參觀，五顆星已經不夠用來評價奇美博物館。路過奇美就能看到很美的西洋古典建築外觀，如果要看展，裡面有常設展，一般成人票價200，相關優惠可以看網站，裡面有動物區、武器區、樂器區等，還有豐富的西洋繪畫雕塑區，其中提琴蒐藏更可稱世界級。此外還會有特展，可到官網獲得更多資訊，來參觀建議要空出一天，並租借語音導覽系統，對裡面的珍品才知道其故事來源，不然只是走馬看花，非常可惜。如果不看展，博物館周圍的草地也是台南人假日野餐的好地方，停車方便，坐在樹陰下享受冬天陽光，再搭配園區撥放的古典音樂，真的是很幸福，有小孩也可以讓它們在大草地上奔馳玩耍，只能再次感謝許文龍先生創辦這麼棒的博物館。
0	台灣最棒最宏偉的美術館，感謝奇美許文龍先生，為台灣留下這麼多的收藏品！
0	❤台南市民▶️免費
1	原本考慮要買雙展票（常設展+特展），商量後，決定先參覽常設展，光常設展就能夠讓我們足足逛了2小時多
0	最吸引我們的是天堂鳥、五官細緻柔和的母鹿還有全身長滿長刺的豪豬 …
0	感受藝術風氣
0	館外的綠地很多很寬闊，看到不少家長帶著孩子遊玩及像是野餐的遊客 …
0	置身在異國的氛圍，每座雕像都有標註，例如：宙斯ZEUS 眾神之王-掌管宇宙、秩序與命運，值得花一天的時間欣賞館外及館內的展覽。
0	好美，好大，好多，再多的語言也無法形容心中腦中的震撼，恨的是來台南又要吃又要來這裡，時間真的不夠，人生最大的敵人是時間，我深入了敵軍陣營……
0	館內館外都非常乾淨 人員都很友善
0	親切接待每一位遊客^^人員你們辛苦了 感謝
0	真的很大，很美，看到許多畢業生及結婚新人來此地拍照留念
0	去了兩次都覺得博物館很棒～
1	帶著小姪女們去，居然他們能夠不吵不鬧一起逛到閉館～～😙 …
0	彷彿身處歐洲，建築壯麗，景色優美，音色悅耳，蟲鳴鳥叫，空氣新鮮，世外桃源，是個值得散步野餐的地方
0	奇美奇美，珍奇秀美，景色怡人，真的非常漂亮，光是外圍園區就非常廣大遼闊，踏青非常愜意。 …
0	台南人的驕傲因為全球疫情不能出國的日子來奇美博物館濃濃的的歐洲藝術風情彷彿一秒飛歐洲的fu
0	奇美博物館旁邊的都會公園給人有放鬆的感覺，徜徉在這大片的綠地草地給人有非常舒適感，是個假日不錯的好地方
1	第二次到這裡，風和日麗的過年期間果然人山人海，正門無法進入停車以為沒有車位，看到排隊停車大排長龍就在外面多繞了2圈，仔細一問才知道文賢停車場其實位子超多。
